segment_id,source_run,flight_name,icao24,split
step1_raw_2024-08-10_to_2024-09-10/20240823_3465c5_094525_110214,step1_raw_2024-08-10_to_2024-09-10,20240823_3465c5_094525_110214,3465c5,train
step1_raw_2024-08-10_to_2024-09-10/20240823_4007ed_091335_102332,step1_raw_2024-08-10_to_2024-09-10,20240823_4007ed_091335_102332,4007ed,train
step1_raw_2024-08-10_to_2024-09-10/20240823_710112_101707_114815,step1_raw_2024-08-10_to_2024-09-10,20240823_710112_101707_114815,710112,test
step1_raw_2024-08-10_to_2024-09-10/20240823_a0a522_070403_080800,step1_raw_2024-08-10_to_2024-09-10,20240823_a0a522_070403_080800,a0a522,train
step1_raw_2024-08-10_to_2024-09-10/20240823_a31a50_102846_113100,step1_raw_2024-08-10_to_2024-09-10,20240823_a31a50_102846_113100,a31a50,val
step1_raw_2024-08-10_to_2024-09-10/20240823_ab7fe6_075755_092533,step1_raw_2024-08-10_to_2024-09-10,20240823_ab7fe6_075755_092533,ab7fe6,train
step1_raw_2024-08-10_to_2024-09-10/20240824_06a129_085624_100012,step1_raw_2024-08-10_to_2024-09-10,20240824_06a129_085624_100012,06a129,test
step1_raw_2024-08-10_to_2024-09-10/20240824_4067f6_074452_085336,step1_raw_2024-08-10_to_2024-09-10,20240824_4067f6_074452_085336,4067f6,train
step1_raw_2024-08-10_to_2024-09-10/20240824_4b187d_080702_090742,step1_raw_2024-08-10_to_2024-09-10,20240824_4b187d_080702_090742,4b187d,val
step1_raw_2024-08-10_to_2024-09-10/20240824_a11bc8_075228_085728,step1_raw_2024-08-10_to_2024-09-10,20240824_a11bc8_075228_085728,a11bc8,test
step1_raw_2024-08-10_to_2024-09-10/20240824_c01a61_062634_082555,step1_raw_2024-08-10_to_2024-09-10,20240824_c01a61_062634_082555,c01a61,train
step1_raw_2024-08-10_to_2024-09-10/20240825_4bb14e_045746_072722,step1_raw_2024-08-10_to_2024-09-10,20240825_4bb14e_045746_072722,4bb14e,train
step1_raw_2024-08-10_to_2024-09-10/20240825_8964a5_101636_112701,step1_raw_2024-08-10_to_2024-09-10,20240825_8964a5_101636_112701,8964a5,test
step1_raw_2024-08-10_to_2024-09-10/20240825_a74505_062644_074047,step1_raw_2024-08-10_to_2024-09-10,20240825_a74505_062644_074047,a74505,train
step1_raw_2024-08-10_to_2024-09-10/20240825_a748bc_063308_074733,step1_raw_2024-08-10_to_2024-09-10,20240825_a748bc_063308_074733,a748bc,train
step1_raw_2024-08-10_to_2024-09-10/20240826_39cf05_113411_124125,step1_raw_2024-08-10_to_2024-09-10,20240826_39cf05_113411_124125,39cf05,test
step1_raw_2024-08-10_to_2024-09-10/20240826_39cf0f_055751_065840,step1_raw_2024-08-10_to_2024-09-10,20240826_39cf0f_055751_065840,39cf0f,train
step1_raw_2024-08-10_to_2024-09-10/20240826_39cf13_115117_125517,step1_raw_2024-08-10_to_2024-09-10,20240826_39cf13_115117_125517,39cf13,train
step1_raw_2024-08-10_to_2024-09-10/20240826_406b22_055745_070027,step1_raw_2024-08-10_to_2024-09-10,20240826_406b22_055745_070027,406b22,train
step1_raw_2024-08-10_to_2024-09-10/20240826_407943_103947_114335,step1_raw_2024-08-10_to_2024-09-10,20240826_407943_103947_114335,407943,train
step1_raw_2024-08-10_to_2024-09-10/20240826_a05646_062928_073848,step1_raw_2024-08-10_to_2024-09-10,20240826_a05646_062928_073848,a05646,train
step1_raw_2024-08-10_to_2024-09-10/20240826_a690bf_105644_120607,step1_raw_2024-08-10_to_2024-09-10,20240826_a690bf_105644_120607,a690bf,train
step1_raw_2024-08-10_to_2024-09-10/20240826_abf66c_072508_083428,step1_raw_2024-08-10_to_2024-09-10,20240826_abf66c_072508_083428,abf66c,train
step1_raw_2024-08-10_to_2024-09-10/20240826_ac291f_053748_064709,step1_raw_2024-08-10_to_2024-09-10,20240826_ac291f_053748_064709,ac291f,train
step1_raw_2024-08-10_to_2024-09-10/20240827_040131_111100_122041,step1_raw_2024-08-10_to_2024-09-10,20240827_040131_111100_122041,040131,val
step1_raw_2024-08-10_to_2024-09-10/20240827_3475d3_100606_111318,step1_raw_2024-08-10_to_2024-09-10,20240827_3475d3_100606_111318,3475d3,test
step1_raw_2024-08-10_to_2024-09-10/20240827_4b187f_064414_074830,step1_raw_2024-08-10_to_2024-09-10,20240827_4b187f_064414_074830,4b187f,train
step1_raw_2024-08-10_to_2024-09-10/20240827_76cce7_094422_105416,step1_raw_2024-08-10_to_2024-09-10,20240827_76cce7_094422_105416,76cce7,test
step1_raw_2024-08-10_to_2024-09-10/20240827_ac142e_064538_080957,step1_raw_2024-08-10_to_2024-09-10,20240827_ac142e_064538_080957,ac142e,test
step1_raw_2024-08-10_to_2024-09-10/20240827_ac17e6_094959_105306,step1_raw_2024-08-10_to_2024-09-10,20240827_ac17e6_094959_105306,ac17e6,train
step1_raw_2024-08-10_to_2024-09-10/20240827_ac308f_063437_074357,step1_raw_2024-08-10_to_2024-09-10,20240827_ac308f_063437_074357,ac308f,train
step1_raw_2024-09-01_to_2024-10-01/20240901_06a129_045019_055032,step1_raw_2024-09-01_to_2024-10-01,20240901_06a129_045019_055032,06a129,test
step1_raw_2024-09-01_to_2024-10-01/20240901_39c48d_063909_074330,step1_raw_2024-09-01_to_2024-10-01,20240901_39c48d_063909_074330,39c48d,train
step1_raw_2024-09-01_to_2024-10-01/20240901_400684_032019_044231,step1_raw_2024-09-01_to_2024-10-01,20240901_400684_032019_044231,400684,train
step1_raw_2024-09-01_to_2024-10-01/20240901_4067f5_030745_042410,step1_raw_2024-09-01_to_2024-10-01,20240901_4067f5_030745_042410,4067f5,train
step1_raw_2024-09-01_to_2024-10-01/20240901_4067f6_033657_043740,step1_raw_2024-09-01_to_2024-10-01,20240901_4067f6_033657_043740,4067f6,train
step1_raw_2024-09-01_to_2024-10-01/20240901_40787b_022600_033827,step1_raw_2024-09-01_to_2024-10-01,20240901_40787b_022600_033827,40787b,train
step1_raw_2024-09-01_to_2024-10-01/20240901_4078dd_024749_034819,step1_raw_2024-09-01_to_2024-10-01,20240901_4078dd_024749_034819,4078dd,val
step1_raw_2024-09-01_to_2024-10-01/20240901_40797c_013550_024234,step1_raw_2024-09-01_to_2024-10-01,20240901_40797c_013550_024234,40797c,train
step1_raw_2024-09-01_to_2024-10-01/20240901_a8cecd_051452_062412,step1_raw_2024-09-01_to_2024-10-01,20240901_a8cecd_051452_062412,a8cecd,train
step1_raw_2024-09-01_to_2024-10-01/20240901_ab6ea5_054700_065556,step1_raw_2024-09-01_to_2024-10-01,20240901_ab6ea5_054700_065556,ab6ea5,train
step1_raw_2024-09-01_to_2024-10-01/20240901_c01a61_041905_054428,step1_raw_2024-09-01_to_2024-10-01,20240901_c01a61_041905_054428,c01a61,train
step1_raw_2024-09-01_to_2024-10-01/20240901_c023bd_042348_053309,step1_raw_2024-09-01_to_2024-10-01,20240901_c023bd_042348_053309,c023bd,train
step1_raw_2024-09-01_to_2024-10-01/20240902_06a109_053721_064800,step1_raw_2024-09-01_to_2024-10-01,20240902_06a109_053721_064800,06a109,train
step1_raw_2024-09-01_to_2024-10-01/20240902_39c498_064552_075237,step1_raw_2024-09-01_to_2024-10-01,20240902_39c498_064552_075237,39c498,train
step1_raw_2024-09-01_to_2024-10-01/20240902_407af2_062859_073231,step1_raw_2024-09-01_to_2024-10-01,20240902_407af2_062859_073231,407af2,train
step1_raw_2024-09-01_to_2024-10-01/20240902_484369_012227_023148,step1_raw_2024-09-01_to_2024-10-01,20240902_484369_012227_023148,484369,test
step1_raw_2024-09-01_to_2024-10-01/20240902_a74505_044302_055512,step1_raw_2024-09-01_to_2024-10-01,20240902_a74505_044302_055512,a74505,train
step1_raw_2024-09-01_to_2024-10-01/20240902_a75da8_040429_051718,step1_raw_2024-09-01_to_2024-10-01,20240902_a75da8_040429_051718,a75da8,train
step1_raw_2024-09-01_to_2024-10-01/20240902_ac053f_055212_070101,step1_raw_2024-09-01_to_2024-10-01,20240902_ac053f_055212_070101,ac053f,val
step1_raw_2024-10-01_to_2024-11-01/20241002_400683_021935_032856,step1_raw_2024-10-01_to_2024-11-01,20241002_400683_021935_032856,400683,val
step1_raw_2024-10-01_to_2024-11-01/20241002_406948_024217_035121,step1_raw_2024-10-01_to_2024-11-01,20241002_406948_024217_035121,406948,train
step1_raw_2024-10-01_to_2024-11-01/20241002_407af1_052746_063204,step1_raw_2024-10-01_to_2024-11-01,20241002_407af1_052746_063204,407af1,test
step1_raw_2024-10-01_to_2024-11-01/20241002_407fcc_023904_034248,step1_raw_2024-10-01_to_2024-11-01,20241002_407fcc_023904_034248,407fcc,val
step1_raw_2024-10-01_to_2024-11-01/20241002_408092_013245_024205,step1_raw_2024-10-01_to_2024-11-01,20241002_408092_013245_024205,408092,train
step1_raw_2024-10-01_to_2024-11-01/20241002_4aca65_015441_031933,step1_raw_2024-10-01_to_2024-11-01,20241002_4aca65_015441_031933,4aca65,train
step1_raw_2024-10-01_to_2024-11-01/20241002_4ba945_041334_051429,step1_raw_2024-10-01_to_2024-11-01,20241002_4ba945_041334_051429,4ba945,val
step1_raw_2024-10-01_to_2024-11-01/20241002_4bb150_050915_063656,step1_raw_2024-10-01_to_2024-11-01,20241002_4bb150_050915_063656,4bb150,val
step1_raw_2024-10-01_to_2024-11-01/20241002_7380c4_034312_044334,step1_raw_2024-10-01_to_2024-11-01,20241002_7380c4_034312_044334,7380c4,val
step1_raw_2024-10-01_to_2024-11-01/20241002_a07dc9_040634_051554,step1_raw_2024-10-01_to_2024-11-01,20241002_a07dc9_040634_051554,a07dc9,train
step1_raw_2024-10-01_to_2024-11-01/20241002_a31a57_034345_044643,step1_raw_2024-10-01_to_2024-11-01,20241002_a31a57_034345_044643,a31a57,train
step1_raw_2024-10-01_to_2024-11-01/20241002_a74505_020913_032522,step1_raw_2024-10-01_to_2024-11-01,20241002_a74505_020913_032522,a74505,train
step1_raw_2024-10-01_to_2024-11-01/20241002_a9961b_044327_062613,step1_raw_2024-10-01_to_2024-11-01,20241002_a9961b_044327_062613,a9961b,train
step1_raw_2024-10-01_to_2024-11-01/20241002_ab5867_024106_035025,step1_raw_2024-10-01_to_2024-11-01,20241002_ab5867_024106_035025,ab5867,train
step1_raw_2024-10-01_to_2024-11-01/20241002_ab6380_011018_025025,step1_raw_2024-10-01_to_2024-11-01,20241002_ab6380_011018_025025,ab6380,val
step1_raw_2024-10-01_to_2024-11-01/20241002_ac1df7_032521_043441,step1_raw_2024-10-01_to_2024-11-01,20241002_ac1df7_032521_043441,ac1df7,val
step1_raw_2024-10-01_to_2024-11-01/20241002_c0411d_012249_022705,step1_raw_2024-10-01_to_2024-11-01,20241002_c0411d_012249_022705,c0411d,train
step1_raw_2024-10-01_to_2024-11-01/20241003_346419_002143_014808,step1_raw_2024-10-01_to_2024-11-01,20241003_346419_002143_014808,346419,test
step1_raw_2024-10-01_to_2024-11-01/20241003_406a04_024448_035410,step1_raw_2024-10-01_to_2024-11-01,20241003_406a04_024448_035410,406a04,train
step1_raw_2024-10-01_to_2024-11-01/20241003_407cf6_231233_010335,step1_raw_2024-10-01_to_2024-11-01,20241003_407cf6_231233_010335,407cf6,val
step1_raw_2024-10-01_to_2024-11-01/20241003_407fcc_030504_040606,step1_raw_2024-10-01_to_2024-11-01,20241003_407fcc_030504_040606,407fcc,val
step1_raw_2024-10-01_to_2024-11-01/20241003_4aca63_021027_032318,step1_raw_2024-10-01_to_2024-11-01,20241003_4aca63_021027_032318,4aca63,train
step1_raw_2024-10-01_to_2024-11-01/20241003_a05648_033043_043151,step1_raw_2024-10-01_to_2024-11-01,20241003_a05648_033043_043151,a05648,train
step1_raw_2024-10-01_to_2024-11-01/20241003_a68946_071812_082345,step1_raw_2024-10-01_to_2024-11-01,20241003_a68946_071812_082345,a68946,train
step1_raw_2024-10-01_to_2024-11-01/20241003_a74505_040840_050939,step1_raw_2024-10-01_to_2024-11-01,20241003_a74505_040840_050939,a74505,train
step1_raw_2024-10-01_to_2024-11-01/20241003_a76516_023438_033559,step1_raw_2024-10-01_to_2024-11-01,20241003_a76516_023438_033559,a76516,val
step1_raw_2024-10-01_to_2024-11-01/20241004_39d2ab_052656_063003,step1_raw_2024-10-01_to_2024-11-01,20241004_39d2ab_052656_063003,39d2ab,train
step1_raw_2024-10-01_to_2024-11-01/20241004_3c6570_000202_011313,step1_raw_2024-10-01_to_2024-11-01,20241004_3c6570_000202_011313,3c6570,train
step1_raw_2024-10-01_to_2024-11-01/20241004_400683_014046_034213,step1_raw_2024-10-01_to_2024-11-01,20241004_400683_014046_034213,400683,val
step1_raw_2024-10-01_to_2024-11-01/20241004_4006c2_070010_080541,step1_raw_2024-10-01_to_2024-11-01,20241004_4006c2_070010_080541,4006c2,train
step1_raw_2024-10-01_to_2024-11-01/20241004_40688b_041019_051940,step1_raw_2024-10-01_to_2024-11-01,20241004_40688b_041019_051940,40688b,train
step1_raw_2024-10-01_to_2024-11-01/20241004_408092_014227_024827,step1_raw_2024-10-01_to_2024-11-01,20241004_408092_014227_024827,408092,train
step1_raw_2024-10-01_to_2024-11-01/20241004_4b1882_052942_063519,step1_raw_2024-10-01_to_2024-11-01,20241004_4b1882_052942_063519,4b1882,val
step1_raw_2024-10-01_to_2024-11-01/20241004_a05629_034024_044613,step1_raw_2024-10-01_to_2024-11-01,20241004_a05629_034024_044613,a05629,test
step1_raw_2024-10-01_to_2024-11-01/20241004_a05648_045038_055517,step1_raw_2024-10-01_to_2024-11-01,20241004_a05648_045038_055517,a05648,train
step1_raw_2024-10-01_to_2024-11-01/20241004_ab6ea5_032146_043106,step1_raw_2024-10-01_to_2024-11-01,20241004_ab6ea5_032146_043106,ab6ea5,train
step1_raw_2024-10-01_to_2024-11-01/20241004_ac1df7_033759_050921,step1_raw_2024-10-01_to_2024-11-01,20241004_ac1df7_033759_050921,ac1df7,val
step1_raw_2024-10-01_to_2024-11-01/20241004_c023bd_001921_015227,step1_raw_2024-10-01_to_2024-11-01,20241004_c023bd_001921_015227,c023bd,train
step1_raw_2024-10-01_to_2024-11-01/20241005_3c6516_014748_024913,step1_raw_2024-10-01_to_2024-11-01,20241005_3c6516_014748_024913,3c6516,train
step1_raw_2024-10-01_to_2024-11-01/20241005_4006c0_021335_033552,step1_raw_2024-10-01_to_2024-11-01,20241005_4006c0_021335_033552,4006c0,train
step1_raw_2024-10-01_to_2024-11-01/20241005_4006c1_034312_051227,step1_raw_2024-10-01_to_2024-11-01,20241005_4006c1_034312_051227,4006c1,val
step1_raw_2024-10-01_to_2024-11-01/20241005_407944_063308_074242,step1_raw_2024-10-01_to_2024-11-01,20241005_407944_063308_074242,407944,train
step1_raw_2024-10-01_to_2024-11-01/20241005_407fcc_021459_031549,step1_raw_2024-10-01_to_2024-11-01,20241005_407fcc_021459_031549,407fcc,val
step1_raw_2024-10-01_to_2024-11-01/20241005_408092_011706_022314,step1_raw_2024-10-01_to_2024-11-01,20241005_408092_011706_022314,408092,train
step1_raw_2024-10-01_to_2024-11-01/20241005_4b187f_012539_022703,step1_raw_2024-10-01_to_2024-11-01,20241005_4b187f_012539_022703,4b187f,train
step1_raw_2024-10-01_to_2024-11-01/20241005_4b18fe_034721_053500,step1_raw_2024-10-01_to_2024-11-01,20241005_4b18fe_034721_053500,4b18fe,train
step1_raw_2024-10-01_to_2024-11-01/20241005_76cdb5_051840_063032,step1_raw_2024-10-01_to_2024-11-01,20241005_76cdb5_051840_063032,76cdb5,train
step1_raw_2024-10-01_to_2024-11-01/20241005_a11bc8_003902_014844,step1_raw_2024-10-01_to_2024-11-01,20241005_a11bc8_003902_014844,a11bc8,test
step1_raw_2024-10-01_to_2024-11-01/20241005_a74ecc_015151_030112,step1_raw_2024-10-01_to_2024-11-01,20241005_a74ecc_015151_030112,a74ecc,train
step1_raw_2024-10-01_to_2024-11-01/20241005_a7563a_045547_063252,step1_raw_2024-10-01_to_2024-11-01,20241005_a7563a_045547_063252,a7563a,train
step1_raw_2024-10-01_to_2024-11-01/20241005_ab6ea5_051502_062558,step1_raw_2024-10-01_to_2024-11-01,20241005_ab6ea5_051502_062558,ab6ea5,train
step1_raw_2024-10-01_to_2024-11-01/20241005_abfa24_034943_050511,step1_raw_2024-10-01_to_2024-11-01,20241005_abfa24_034943_050511,abfa24,train
step1_raw_2024-10-01_to_2024-11-01/20241006_06a0e8_052307_063227,step1_raw_2024-10-01_to_2024-11-01,20241006_06a0e8_052307_063227,06a0e8,train
step1_raw_2024-10-01_to_2024-11-01/20241006_39c498_062955_073727,step1_raw_2024-10-01_to_2024-11-01,20241006_39c498_062955_073727,39c498,train
step1_raw_2024-10-01_to_2024-11-01/20241006_39d2a4_011444_024122,step1_raw_2024-10-01_to_2024-11-01,20241006_39d2a4_011444_024122,39d2a4,train
step1_raw_2024-10-01_to_2024-11-01/20241006_3c6515_022916_034025,step1_raw_2024-10-01_to_2024-11-01,20241006_3c6515_022916_034025,3c6515,train
step1_raw_2024-10-01_to_2024-11-01/20241006_3c6517_021652_031700,step1_raw_2024-10-01_to_2024-11-01,20241006_3c6517_021652_031700,3c6517,test
step1_raw_2024-10-01_to_2024-11-01/20241006_4074e3_052252_064259,step1_raw_2024-10-01_to_2024-11-01,20241006_4074e3_052252_064259,4074e3,train
step1_raw_2024-10-01_to_2024-11-01/20241006_40779a_022227_035024,step1_raw_2024-10-01_to_2024-11-01,20241006_40779a_022227_035024,40779a,test
step1_raw_2024-10-01_to_2024-11-01/20241006_4078b8_050851_061716,step1_raw_2024-10-01_to_2024-11-01,20241006_4078b8_050851_061716,4078b8,train
step1_raw_2024-10-01_to_2024-11-01/20241006_407af1_051201_062121,step1_raw_2024-10-01_to_2024-11-01,20241006_407af1_051201_062121,407af1,test
step1_raw_2024-10-01_to_2024-11-01/20241006_407fcc_021234_034939,step1_raw_2024-10-01_to_2024-11-01,20241006_407fcc_021234_034939,407fcc,val
step1_raw_2024-10-01_to_2024-11-01/20241006_408092_011421_023757,step1_raw_2024-10-01_to_2024-11-01,20241006_408092_011421_023757,408092,train
step1_raw_2024-10-01_to_2024-11-01/20241006_4aca65_012719_030320,step1_raw_2024-10-01_to_2024-11-01,20241006_4aca65_012719_030320,4aca65,train
step1_raw_2024-10-01_to_2024-11-01/20241006_4b187c_010757_022935,step1_raw_2024-10-01_to_2024-11-01,20241006_4b187c_010757_022935,4b187c,test
step1_raw_2024-10-01_to_2024-11-01/20241006_4b1881_002100_013913,step1_raw_2024-10-01_to_2024-11-01,20241006_4b1881_002100_013913,4b1881,train
step1_raw_2024-10-01_to_2024-11-01/20241006_4ca87c_011219_023317,step1_raw_2024-10-01_to_2024-11-01,20241006_4ca87c_011219_023317,4ca87c,train
step1_raw_2024-10-01_to_2024-11-01/20241006_4caa32_004320_015240,step1_raw_2024-10-01_to_2024-11-01,20241006_4caa32_004320_015240,4caa32,train
step1_raw_2024-10-01_to_2024-11-01/20241006_76cdb4_054338_065259,step1_raw_2024-10-01_to_2024-11-01,20241006_76cdb4_054338_065259,76cdb4,train
step1_raw_2024-10-01_to_2024-11-01/20241006_a0566a_014520_032224,step1_raw_2024-10-01_to_2024-11-01,20241006_a0566a_014520_032224,a0566a,val
step1_raw_2024-10-01_to_2024-11-01/20241006_a74ecc_050610_062923,step1_raw_2024-10-01_to_2024-11-01,20241006_a74ecc_050610_062923,a74ecc,train
step1_raw_2024-10-01_to_2024-11-01/20241006_ab6ea5_052145_064408,step1_raw_2024-10-01_to_2024-11-01,20241006_ab6ea5_052145_064408,ab6ea5,train
step1_raw_2024-10-01_to_2024-11-01/20241006_ac0906_024549_040412,step1_raw_2024-10-01_to_2024-11-01,20241006_ac0906_024549_040412,ac0906,test
step1_raw_2024-10-01_to_2024-11-01/20241007_39d2ab_013248_025134,step1_raw_2024-10-01_to_2024-11-01,20241007_39d2ab_013248_025134,39d2ab,train
step1_raw_2024-10-01_to_2024-11-01/20241007_400684_035346_050307,step1_raw_2024-10-01_to_2024-11-01,20241007_400684_035346_050307,400684,train
step1_raw_2024-10-01_to_2024-11-01/20241007_4074e3_063542_074502,step1_raw_2024-10-01_to_2024-11-01,20241007_4074e3_063542_074502,4074e3,train
step1_raw_2024-10-01_to_2024-11-01/20241007_407af3_020914_033732,step1_raw_2024-10-01_to_2024-11-01,20241007_407af3_020914_033732,407af3,val
step1_raw_2024-10-01_to_2024-11-01/20241007_407f2d_054743_065704,step1_raw_2024-10-01_to_2024-11-01,20241007_407f2d_054743_065704,407f2d,train
step1_raw_2024-10-01_to_2024-11-01/20241007_408092_012126_022539,step1_raw_2024-10-01_to_2024-11-01,20241007_408092_012126_022539,408092,train
step1_raw_2024-10-01_to_2024-11-01/20241007_4aca63_012938_023632,step1_raw_2024-10-01_to_2024-11-01,20241007_4aca63_012938_023632,4aca63,train
step1_raw_2024-10-01_to_2024-11-01/20241007_a0f427_023112_034032,step1_raw_2024-10-01_to_2024-11-01,20241007_a0f427_023112_034032,a0f427,train
step1_raw_2024-10-01_to_2024-11-01/20241007_ab6afa_050244_060513,step1_raw_2024-10-01_to_2024-11-01,20241007_ab6afa_050244_060513,ab6afa,train
step1_raw_2024-10-01_to_2024-11-01/20241007_abfdd1_030350_040357,step1_raw_2024-10-01_to_2024-11-01,20241007_abfdd1_030350_040357,abfdd1,train
step1_raw_2024-10-01_to_2024-11-01/20241007_ac142e_050124_062436,step1_raw_2024-10-01_to_2024-11-01,20241007_ac142e_050124_062436,ac142e,test
step1_raw_2024-10-01_to_2024-11-01/20241007_c0173a_022647_034259,step1_raw_2024-10-01_to_2024-11-01,20241007_c0173a_022647_034259,c0173a,train
step1_raw_2024-10-01_to_2024-11-01/20241008_39c48d_063557_074012,step1_raw_2024-10-01_to_2024-11-01,20241008_39c48d_063557_074012,39c48d,train
step1_raw_2024-10-01_to_2024-11-01/20241008_39cf0a_024307_034509,step1_raw_2024-10-01_to_2024-11-01,20241008_39cf0a_024307_034509,39cf0a,train
step1_raw_2024-10-01_to_2024-11-01/20241008_3c6573_003333_014254,step1_raw_2024-10-01_to_2024-11-01,20241008_3c6573_003333_014254,3c6573,train
step1_raw_2024-10-01_to_2024-11-01/20241008_3c65ab_040337_051258,step1_raw_2024-10-01_to_2024-11-01,20241008_3c65ab_040337_051258,3c65ab,train
step1_raw_2024-10-01_to_2024-11-01/20241008_400773_224150_002430,step1_raw_2024-10-01_to_2024-11-01,20241008_400773_224150_002430,400773,train
step1_raw_2024-10-01_to_2024-11-01/20241008_4076e8_055548_070215,step1_raw_2024-10-01_to_2024-11-01,20241008_4076e8_055548_070215,4076e8,test
step1_raw_2024-10-01_to_2024-11-01/20241008_4ca87c_010448_020746,step1_raw_2024-10-01_to_2024-11-01,20241008_4ca87c_010448_020746,4ca87c,train
